,case:concept:name,concept:name,time:timestamp
314,travel permit 30639,Permit APPROVED by ADMINISTRATION,2018-11-26T10:32:45.000000+0000
315,travel permit 30639,Declaration APPROVED by ADMINISTRATION,2018-11-28T15:45:26.000000+0000
316,travel permit 30639,End trip,2018-12-02T23:00:00.000000+0000
317,travel permit 30639,Payment Handled,2018-12-03T16:31:24.000000+0000
318,travel permit 30639,Declaration SUBMITTED by EMPLOYEE,2018-12-10T15:57:24.000000+0000
319,travel permit 30639,Request Payment,2018-12-10T15:57:39.000000+0000
320,travel permit 30639,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-12T14:34:04.000000+0000
321,travel permit 30639,Request Payment,2018-12-14T12:07:13.000000+0000
322,travel permit 30639,Payment Handled,2018-12-17T16:31:08.000000+0000
323,travel permit 32014,Start trip,2017-08-19T22:00:00.000000+0000
324,travel permit 32014,End trip,2017-08-27T22:00:00.000000+0000
325,travel permit 32014,Declaration FINAL_APPROVED by SUPERVISOR,2018-02-26T18:15:50.000000+0000
326,travel permit 32014,Permit APPROVED by ADMINISTRATION,2018-02-26T18:15:52.000000+0000
327,travel permit 32014,Permit FINAL_APPROVED by SUPERVISOR,2018-02-27T06:55:01.000000+0000
328,travel permit 32014,Payment Handled,2018-02-27T08:47:29.000000+0000
329,travel permit 32014,Declaration REJECTED by ADMINISTRATION,2018-02-27T09:11:27.000000+0000
330,travel permit 32014,Declaration REJECTED by EMPLOYEE,2018-02-27T09:51:38.000000+0000
331,travel permit 32014,Declaration SUBMITTED by EMPLOYEE,2018-03-08T14:44:53.000000+0000
332,travel permit 32014,Declaration APPROVED by ADMINISTRATION,2018-03-08T14:44:57.000000+0000
333,travel permit 32014,Permit SUBMITTED by EMPLOYEE,2018-03-12T08:12:45.000000+0000
334,travel permit 32014,Request Payment,2018-03-13T07:34:47.000000+0000
335,travel permit 32014,Declaration SUBMITTED by EMPLOYEE,2018-03-15T16:31:15.000000+0000
336,travel permit 33119,Permit SUBMITTED by EMPLOYEE,2018-09-19T12:49:21.000000+0000
337,travel permit 33119,Declaration SUBMITTED by EMPLOYEE,2018-09-19T12:49:23.000000+0000
338,travel permit 33119,Start trip,2018-09-28T22:00:00.000000+0000
339,travel permit 33119,Permit APPROVED by BUDGET OWNER,2018-10-01T06:23:19.000000+0000
340,travel permit 33119,End trip,2018-10-01T22:00:00.000000+0000
341,travel permit 33119,Permit FINAL_APPROVED by SUPERVISOR,2018-10-02T06:29:20.000000+0000
342,travel permit 33119,Payment Handled,2018-10-14T20:28:44.000000+0000
343,travel permit 33119,Declaration APPROVED by ADMINISTRATION,2018-10-31T10:37:43.000000+0000
344,travel permit 33119,Declaration APPROVED by BUDGET OWNER,2018-11-20T10:21:02.000000+0000
345,travel permit 33119,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-22T05:02:56.000000+0000
346,travel permit 33119,Request Payment,2018-11-22T10:52:17.000000+0000
347,travel permit 33119,Permit APPROVED by ADMINISTRATION,2018-11-26T16:31:22.000000+0000
348,travel permit 35591,Permit SUBMITTED by EMPLOYEE,2018-10-02T07:57:45.000000+0000
349,travel permit 35591,Permit FINAL_APPROVED by SUPERVISOR,2018-10-02T07:58:47.000000+0000
350,travel permit 35591,Permit APPROVED by ADMINISTRATION,2018-10-03T07:37:31.000000+0000
351,travel permit 35591,End trip,2018-10-16T22:00:00.000000+0000
352,travel permit 35591,Start trip,2018-10-13T22:00:00.000000+0000
353,travel permit 35591,Send Reminder,2018-12-01T05:00:44.000000+0000
354,travel permit 35591,Send Reminder,2019-02-01T05:00:53.000000+0000
355,travel permit 35923,Start trip,2018-04-29T16:49:23.000000+0000
356,travel permit 35923,Permit APPROVED by ADMINISTRATION,2018-04-29T16:49:33.000000+0000
357,travel permit 35923,Permit FINAL_APPROVED by SUPERVISOR,2018-04-30T06:34:15.000000+0000
358,travel permit 35923,Permit SUBMITTED by EMPLOYEE,2018-06-17T22:00:00.000000+0000
359,travel permit 35923,End trip,2018-06-19T22:00:00.000000+0000
360,travel permit 35923,Send Reminder,2018-08-01T04:00:10.000000+0000
361,travel permit 35923,Send Reminder,2018-10-01T04:00:34.000000+0000
362,travel permit 35940,Permit FINAL_APPROVED by SUPERVISOR,2018-04-30T13:57:43.000000+0000
363,travel permit 35940,Request Payment,2018-04-30T13:58:41.000000+0000
364,travel permit 35940,Permit SUBMITTED by EMPLOYEE,2018-05-01T09:10:34.000000+0000
365,travel permit 35940,Request For Payment SUBMITTED by EMPLOYEE,2018-05-07T08:29:18.000000+0000
366,travel permit 35940,Request For Payment APPROVED by ADMINISTRATION,2018-05-07T08:35:22.000000+0000
367,travel permit 35940,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-08T13:48:45.000000+0000
368,travel permit 35940,Request Payment,2018-05-14T09:47:10.000000+0000
369,travel permit 35940,Payment Handled,2018-05-17T15:31:35.000000+0000
370,travel permit 35940,Declaration APPROVED by ADMINISTRATION,2018-06-16T22:00:00.000000+0000
371,travel permit 35940,End trip,2018-06-19T22:00:00.000000+0000
372,travel permit 35940,Declaration SUBMITTED by EMPLOYEE,2018-06-29T09:01:28.000000+0000
373,travel permit 35940,Start trip,2018-06-29T09:02:01.000000+0000
374,travel permit 35940,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-09T08:58:58.000000+0000
375,travel permit 35940,Permit APPROVED by ADMINISTRATION,2018-07-11T11:38:43.000000+0000
376,travel permit 35940,Payment Handled,2018-07-12T15:31:20.000000+0000
377,travel permit 36339,Permit SUBMITTED by EMPLOYEE,2018-04-24T14:44:40.000000+0000
378,travel permit 36339,Permit APPROVED by ADMINISTRATION,2018-04-24T14:44:43.000000+0000
379,travel permit 36339,Permit APPROVED by BUDGET OWNER,2018-04-25T07:22:11.000000+0000
380,travel permit 36339,Start trip,2018-04-26T07:08:20.000000+0000
381,travel permit 36339,Permit FINAL_APPROVED by SUPERVISOR,2018-05-12T22:00:00.000000+0000
382,travel permit 36339,End trip,2018-05-14T22:00:00.000000+0000
383,travel permit 36968,Permit APPROVED by ADMINISTRATION,2018-03-20T17:54:23.000000+0000
384,travel permit 36968,Permit SUBMITTED by EMPLOYEE,2018-03-20T17:54:15.000000+0000
385,travel permit 36968,Permit APPROVED by BUDGET OWNER,2018-03-21T06:49:23.000000+0000
386,travel permit 36968,Permit APPROVED by SUPERVISOR,2018-03-27T15:09:05.000000+0000
387,travel permit 36968,Declaration REJECTED by ADMINISTRATION,2018-03-29T19:03:57.000000+0000
388,travel permit 36968,Start trip,2018-06-02T22:00:00.000000+0000
389,travel permit 36968,End trip,2018-06-14T22:00:00.000000+0000
390,travel permit 36968,Declaration SUBMITTED by EMPLOYEE,2018-06-18T14:00:53.000000+0000
391,travel permit 36968,Declaration APPROVED by BUDGET OWNER,2018-06-18T14:01:02.000000+0000
392,travel permit 36968,Declaration REJECTED by EMPLOYEE,2018-06-20T08:00:22.000000+0000
393,travel permit 36968,Declaration SUBMITTED by EMPLOYEE,2018-06-20T11:58:35.000000+0000
394,travel permit 36968,Declaration REJECTED by ADMINISTRATION,2018-06-20T12:00:09.000000+0000
395,travel permit 36968,Declaration REJECTED by EMPLOYEE,2018-06-25T13:55:38.000000+0000
396,travel permit 36968,Declaration SUBMITTED by EMPLOYEE,2018-06-25T14:25:43.000000+0000
397,travel permit 36968,Declaration APPROVED by ADMINISTRATION,2018-06-25T14:25:48.000000+0000
398,travel permit 36968,Permit FINAL_APPROVED by DIRECTOR,2018-07-09T07:25:57.000000+0000
399,travel permit 36968,Declaration APPROVED by SUPERVISOR,2018-07-09T07:59:33.000000+0000
400,travel permit 36968,Payment Handled,2018-07-16T13:57:57.000000+0000
401,travel permit 36968,Request Payment,2018-07-17T10:50:54.000000+0000
402,travel permit 36968,Declaration FINAL_APPROVED by DIRECTOR,2018-07-19T15:32:03.000000+0000
403,travel permit 37538,Permit SUBMITTED by EMPLOYEE,2018-05-24T14:25:49.000000+0000
404,travel permit 37538,Permit APPROVED by ADMINISTRATION,2018-05-24T14:28:04.000000+0000
405,travel permit 37538,Declaration APPROVED by BUDGET OWNER,2018-05-30T07:19:31.000000+0000
406,travel permit 37538,Permit FINAL_APPROVED by SUPERVISOR,2018-05-31T06:34:37.000000+0000
407,travel permit 37538,Declaration SUBMITTED by EMPLOYEE,2018-06-05T16:14:09.000000+0000
408,travel permit 37538,Start trip,2018-06-16T22:00:00.000000+0000
409,travel permit 37538,End trip,2018-06-20T22:00:00.000000+0000
410,travel permit 37538,Permit APPROVED by BUDGET OWNER,2018-06-22T14:18:15.000000+0000
411,travel permit 37538,Declaration REJECTED by ADMINISTRATION,2018-06-27T09:03:38.000000+0000
412,travel permit 37538,Declaration SUBMITTED by EMPLOYEE,2018-07-02T11:44:16.000000+0000
413,travel permit 37538,Declaration APPROVED by ADMINISTRATION,2018-07-04T07:31:58.000000+0000
414,travel permit 37538,Declaration REJECTED by EMPLOYEE,2018-07-09T12:20:49.000000+0000
415,travel permit 37538,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-10T07:58:04.000000+0000
416,travel permit 37538,Request Payment,2018-07-10T12:13:37.000000+0000
417,travel permit 37538,Payment Handled,2018-07-12T15:31:20.000000+0000
418,travel permit 38259,Permit SUBMITTED by EMPLOYEE,2018-06-05T08:20:11.000000+0000
419,travel permit 38259,Send Reminder,2018-06-05T08:20:16.000000+0000
420,travel permit 38259,Permit FINAL_APPROVED by SUPERVISOR,2018-06-05T09:03:57.000000+0000
421,travel permit 38259,Start trip,2018-06-11T22:00:00.000000+0000
422,travel permit 38259,End trip,2018-06-14T22:00:00.000000+0000
423,travel permit 38259,Send Reminder,2018-08-01T04:00:13.000000+0000
424,travel permit 38259,Permit APPROVED by ADMINISTRATION,2018-10-01T04:00:39.000000+0000
425,travel permit 38413,Permit SUBMITTED by EMPLOYEE,2018-05-23T10:58:49.000000+0000
426,travel permit 38413,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-23T10:59:26.000000+0000
427,travel permit 38413,Permit APPROVED by BUDGET OWNER,2018-05-24T09:10:23.000000+0000
428,travel permit 38413,Start trip,2018-05-24T22:00:00.000000+0000
429,travel permit 38413,End trip,2018-05-24T22:00:00.000000+0000
430,travel permit 38413,Permit FINAL_APPROVED by SUPERVISOR,2018-05-29T07:36:20.000000+0000
431,travel permit 38413,Declaration APPROVED by BUDGET OWNER,2018-05-31T14:55:22.000000+0000
432,travel permit 38413,Declaration APPROVED by ADMINISTRATION,2018-05-31T15:09:05.000000+0000
433,travel permit 38413,Declaration SUBMITTED by EMPLOYEE,2018-06-05T10:35:58.000000+0000
434,travel permit 38413,Permit APPROVED by ADMINISTRATION,2018-06-07T08:42:38.000000+0000
435,travel permit 38413,Request Payment,2018-06-08T09:45:15.000000+0000
436,travel permit 38413,Payment Handled,2018-06-11T15:31:18.000000+0000
437,travel permit 38934,End trip,2018-06-06T11:21:03.000000+0000
438,travel permit 38934,Permit APPROVED by ADMINISTRATION,2018-06-06T11:21:09.000000+0000
439,travel permit 38934,Permit APPROVED by BUDGET OWNER,2018-06-06T12:17:20.000000+0000
440,travel permit 38934,Permit APPROVED by SUPERVISOR,2018-06-07T07:13:41.000000+0000
441,travel permit 38934,Permit REJECTED by DIRECTOR,2018-06-12T06:52:53.000000+0000
442,travel permit 38934,Permit REJECTED by EMPLOYEE,2018-06-27T07:55:14.000000+0000
443,travel permit 38934,Start trip,2018-07-19T22:00:00.000000+0000
444,travel permit 38934,Permit SUBMITTED by EMPLOYEE,2018-07-28T22:00:00.000000+0000
445,travel permit 39539,Payment Handled,2018-06-10T10:57:30.000000+0000
446,travel permit 39539,Permit APPROVED by ADMINISTRATION,2018-06-10T10:57:36.000000+0000
447,travel permit 39539,Permit APPROVED by BUDGET OWNER,2018-06-11T06:09:01.000000+0000
448,travel permit 39539,Start trip,2018-06-12T22:00:00.000000+0000
449,travel permit 39539,Permit FINAL_APPROVED by SUPERVISOR,2018-06-18T03:15:27.000000+0000
450,travel permit 39539,Declaration APPROVED by BUDGET OWNER,2018-06-21T22:00:00.000000+0000
451,travel permit 39539,Declaration SUBMITTED by EMPLOYEE,2018-06-24T13:51:17.000000+0000
452,travel permit 39539,Declaration APPROVED by ADMINISTRATION,2018-06-24T14:00:19.000000+0000
453,travel permit 39539,End trip,2018-06-25T07:00:46.000000+0000
454,travel permit 39539,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-25T08:18:18.000000+0000
455,travel permit 39539,Request Payment,2018-06-25T09:31:22.000000+0000
456,travel permit 39539,Permit SUBMITTED by EMPLOYEE,2018-06-28T15:31:35.000000+0000
457,travel permit 40018,Permit SUBMITTED by EMPLOYEE,2018-05-04T11:03:55.000000+0000
458,travel permit 40018,Permit APPROVED by ADMINISTRATION,2018-05-04T11:04:02.000000+0000
459,travel permit 40018,Payment Handled,2018-05-07T06:37:23.000000+0000
460,travel permit 40018,Start trip,2018-06-11T22:00:00.000000+0000
461,travel permit 40018,End trip,2018-06-14T22:00:00.000000+0000
462,travel permit 40018,Permit FINAL_APPROVED by SUPERVISOR,2018-06-22T13:38:45.000000+0000
463,travel permit 40018,Declaration APPROVED by ADMINISTRATION,2018-07-05T19:22:29.000000+0000
464,travel permit 40018,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-09T09:39:42.000000+0000
465,travel permit 40018,Request Payment,2018-07-11T10:06:58.000000+0000
466,travel permit 40018,Declaration SUBMITTED by EMPLOYEE,2018-07-12T15:31:20.000000+0000
467,travel permit 41647,Start trip,2018-03-12T23:00:00.000000+0000
468,travel permit 41647,End trip,2018-03-12T23:00:00.000000+0000
469,travel permit 41647,Permit SUBMITTED by EMPLOYEE,2018-03-29T09:41:50.000000+0000
470,travel permit 41647,Permit REJECTED by EMPLOYEE,2018-03-29T09:42:02.000000+0000
471,travel permit 41647,Permit APPROVED by BUDGET OWNER,2018-03-29T11:19:51.000000+0000
472,travel permit 41647,Permit REJECTED by SUPERVISOR,2018-04-03T11:17:01.000000+0000
473,travel permit 41647,Permit APPROVED by ADMINISTRATION,2018-04-03T13:18:53.000000+0000
474,travel permit 42484,Declaration APPROVED by BUDGET OWNER,2018-03-28T13:02:15.000000+0000
475,travel permit 42484,Permit APPROVED by ADMINISTRATION,2018-03-28T13:02:17.000000+0000
476,travel permit 42484,Permit APPROVED by BUDGET OWNER,2018-03-29T07:37:13.000000+0000
477,travel permit 42484,Permit FINAL_APPROVED by SUPERVISOR,2018-04-03T08:55:23.000000+0000
478,travel permit 42484,Start trip,2018-06-05T22:00:00.000000+0000
479,travel permit 42484,End trip,2018-06-06T22:00:00.000000+0000
480,travel permit 42484,Permit SUBMITTED by EMPLOYEE,2018-06-15T12:09:56.000000+0000
481,travel permit 42484,Declaration APPROVED by ADMINISTRATION,2018-06-15T12:23:11.000000+0000
482,travel permit 42484,Declaration SUBMITTED by EMPLOYEE,2018-06-15T13:46:20.000000+0000
483,travel permit 42484,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-16T08:19:25.000000+0000
484,travel permit 42484,Request Payment,2018-06-16T08:19:26.000000+0000
485,travel permit 42484,Payment Handled,2018-06-21T15:31:08.000000+0000
486,travel permit 42621,Permit SUBMITTED by EMPLOYEE,2018-02-06T08:04:10.000000+0000
487,travel permit 42621,Request For Payment REJECTED by EMPLOYEE,2018-02-06T12:31:10.000000+0000
488,travel permit 42621,Permit APPROVED by BUDGET OWNER,2018-02-06T12:45:37.000000+0000
489,travel permit 42621,Permit FINAL_APPROVED by DIRECTOR,2018-02-08T09:55:18.000000+0000
490,travel permit 42621,Payment Handled,2018-02-08T09:55:18.000000+0000
491,travel permit 42621,Request For Payment APPROVED by ADMINISTRATION,2018-02-28T23:00:00.000000+0000
492,travel permit 42621,Request For Payment SUBMITTED by EMPLOYEE,2018-03-04T16:20:35.000000+0000
493,travel permit 42621,Start trip,2018-03-31T14:51:28.000000+0000
494,travel permit 42621,Request For Payment APPROVED by BUDGET OWNER,2018-04-03T11:24:41.000000+0000
495,travel permit 42621,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-04T17:57:27.000000+0000
496,travel permit 42621,Request Payment,2018-04-04T17:57:29.000000+0000
497,travel permit 42621,Payment Handled,2018-04-09T15:30:59.000000+0000
498,travel permit 42621,Request For Payment SUBMITTED by EMPLOYEE,2018-05-03T11:44:37.000000+0000
499,travel permit 42621,Request For Payment REJECTED by ADMINISTRATION,2018-05-03T11:45:18.000000+0000
500,travel permit 42621,Permit APPROVED by ADMINISTRATION,2018-05-03T12:36:35.000000+0000
501,travel permit 42621,Permit APPROVED by SUPERVISOR,2018-05-03T13:29:30.000000+0000
502,travel permit 42621,Request For Payment APPROVED by ADMINISTRATION,2018-05-03T13:31:52.000000+0000
503,travel permit 42621,Declaration SUBMITTED by EMPLOYEE,2018-05-03T13:37:28.000000+0000
504,travel permit 42621,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-07T11:14:13.000000+0000
505,travel permit 42621,Request Payment,2018-05-07T11:14:14.000000+0000
506,travel permit 42621,Payment Handled,2018-05-14T15:31:23.000000+0000
507,travel permit 42621,End trip,2018-06-29T22:00:00.000000+0000
508,travel permit 42621,Send Reminder,2018-08-01T04:00:35.000000+0000
509,travel permit 42621,Request For Payment APPROVED by BUDGET OWNER,2018-08-10T09:46:56.000000+0000
510,travel permit 42621,Declaration APPROVED by ADMINISTRATION,2018-08-10T12:30:22.000000+0000
511,travel permit 42621,Declaration APPROVED by BUDGET OWNER,2018-08-13T12:52:29.000000+0000
512,travel permit 42621,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-16T05:08:56.000000+0000
513,travel permit 42621,Request Payment,2018-08-16T05:08:57.000000+0000
514,travel permit 42621,Request For Payment SUBMITTED by EMPLOYEE,2018-08-20T15:31:17.000000+0000
515,travel permit 42771,Permit SUBMITTED by EMPLOYEE,2018-03-08T14:41:56.000000+0000
516,travel permit 42771,Permit APPROVED by ADMINISTRATION,2018-03-08T14:42:08.000000+0000
517,travel permit 42771,Declaration APPROVED by ADMINISTRATION,2018-03-13T13:15:40.000000+0000
518,travel permit 42771,Permit FINAL_APPROVED by SUPERVISOR,2018-03-14T12:16:27.000000+0000
519,travel permit 42771,Start trip,2018-04-14T22:00:00.000000+0000
520,travel permit 42771,End trip,2018-04-17T22:00:00.000000+0000
521,travel permit 42771,Declaration SUBMITTED by EMPLOYEE,2018-04-19T08:08:24.000000+0000
522,travel permit 42771,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-19T08:08:43.000000+0000
523,travel permit 42771,Declaration APPROVED by BUDGET OWNER,2018-04-24T14:38:23.000000+0000
524,travel permit 42771,Permit APPROVED by BUDGET OWNER,2018-04-27T07:23:34.000000+0000
525,travel permit 42771,Request Payment,2018-05-01T14:36:46.000000+0000
526,travel permit 42771,Payment Handled,2018-05-03T15:31:16.000000+0000
527,travel permit 43516,Permit SUBMITTED by EMPLOYEE,2018-04-16T06:11:08.000000+0000
528,travel permit 43516,Request Payment,2018-04-16T06:11:11.000000+0000
529,travel permit 43516,Permit APPROVED by BUDGET OWNER,2018-04-16T09:24:48.000000+0000
530,travel permit 43516,Permit FINAL_APPROVED by SUPERVISOR,2018-04-23T03:15:41.000000+0000
531,travel permit 43516,Start trip,2018-06-12T22:00:00.000000+0000
532,travel permit 43516,Permit APPROVED by ADMINISTRATION,2018-06-14T22:00:00.000000+0000
533,travel permit 43516,Declaration SUBMITTED by EMPLOYEE,2018-06-20T10:27:39.000000+0000
534,travel permit 43516,Declaration APPROVED by ADMINISTRATION,2018-06-20T10:27:46.000000+0000
535,travel permit 43516,Declaration APPROVED by BUDGET OWNER,2018-06-21T10:06:45.000000+0000
536,travel permit 43516,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-26T05:26:39.000000+0000
537,travel permit 43516,End trip,2018-06-27T08:33:49.000000+0000
538,travel permit 43516,Payment Handled,2018-06-28T15:31:35.000000+0000
539,travel permit 43887,Permit SUBMITTED by EMPLOYEE,2018-04-09T16:04:35.000000+0000
540,travel permit 43887,Permit APPROVED by ADMINISTRATION,2018-04-09T16:04:37.000000+0000
541,travel permit 43887,Declaration SUBMITTED by EMPLOYEE,2018-04-11T13:16:17.000000+0000
542,travel permit 43887,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-15T22:00:00.000000+0000
543,travel permit 43887,End trip,2018-04-19T22:00:00.000000+0000
544,travel permit 43887,Declaration SUBMITTED by EMPLOYEE,2018-04-23T12:08:47.000000+0000
545,travel permit 43887,Declaration REJECTED by ADMINISTRATION,2018-04-23T12:23:52.000000+0000
546,travel permit 43887,Declaration REJECTED by EMPLOYEE,2018-04-24T05:59:49.000000+0000
547,travel permit 43887,Permit FINAL_APPROVED by SUPERVISOR,2018-04-24T07:12:44.000000+0000
548,travel permit 43887,Declaration APPROVED by ADMINISTRATION,2018-04-24T07:13:39.000000+0000
549,travel permit 43887,Start trip,2018-04-24T07:26:17.000000+0000
550,travel permit 43887,Request Payment,2018-04-24T08:02:22.000000+0000
551,travel permit 43887,Payment Handled,2018-04-26T15:30:55.000000+0000
552,travel permit 44944,Permit SUBMITTED by EMPLOYEE,2018-03-23T13:28:30.000000+0000
553,travel permit 44944,Permit APPROVED by ADMINISTRATION,2018-03-23T13:29:07.000000+0000
554,travel permit 44944,Permit APPROVED by BUDGET OWNER,2018-03-28T09:06:00.000000+0000
555,travel permit 44944,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29T15:51:20.000000+0000
556,travel permit 44944,Permit FINAL_APPROVED by SUPERVISOR,2018-03-29T13:35:01.000000+0000
557,travel permit 44944,Request For Payment APPROVED by ADMINISTRATION,2018-05-29T15:51:31.000000+0000
558,travel permit 44944,Request For Payment APPROVED by BUDGET OWNER,2018-05-31T07:11:15.000000+0000
559,travel permit 44944,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-07T03:15:22.000000+0000
560,travel permit 44944,Request Payment,2018-06-07T07:47:40.000000+0000
561,travel permit 44944,Payment Handled,2018-06-11T15:31:19.000000+0000
562,travel permit 44944,Start trip,2018-09-02T22:00:00.000000+0000
563,travel permit 44944,End trip,2018-09-04T22:00:00.000000+0000
564,travel permit 44944,Declaration SUBMITTED by EMPLOYEE,2018-09-15T17:29:30.000000+0000
565,travel permit 44944,Declaration APPROVED by BUDGET OWNER,2018-09-15T17:29:44.000000+0000
566,travel permit 44944,Request Payment,2018-09-19T06:43:38.000000+0000
567,travel permit 44944,Declaration APPROVED by ADMINISTRATION,2018-09-26T03:15:27.000000+0000
568,travel permit 44944,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-27T07:44:09.000000+0000
569,travel permit 44944,Payment Handled,2018-10-01T15:31:14.000000+0000
570,travel permit 47958,Permit REJECTED by EMPLOYEE,2018-09-10T22:00:00.000000+0000
571,travel permit 47958,End trip,2018-09-10T22:00:00.000000+0000
572,travel permit 47958,Permit SUBMITTED by EMPLOYEE,2018-09-11T09:14:21.000000+0000
573,travel permit 47958,Permit REJECTED by ADMINISTRATION,2018-09-11T09:14:25.000000+0000
574,travel permit 47958,Start trip,2018-09-11T10:36:32.000000+0000
575,travel permit 49200,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-23T07:33:30.000000+0000
576,travel permit 49200,Permit SUBMITTED by EMPLOYEE,2018-10-23T07:33:37.000000+0000
577,travel permit 49200,Permit FINAL_APPROVED by SUPERVISOR,2018-10-23T13:50:30.000000+0000
578,travel permit 49200,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01T15:33:20.000000+0000
579,travel permit 49200,Request For Payment REJECTED by ADMINISTRATION,2018-11-01T15:33:22.000000+0000
580,travel permit 49200,Request For Payment REJECTED by EMPLOYEE,2018-11-06T10:56:47.000000+0000
581,travel permit 49200,Request For Payment SUBMITTED by EMPLOYEE,2018-11-06T11:53:31.000000+0000
582,travel permit 49200,Request For Payment APPROVED by ADMINISTRATION,2018-11-06T11:53:35.000000+0000
583,travel permit 49200,Request For Payment APPROVED by ADMINISTRATION,2018-11-07T13:02:08.000000+0000
584,travel permit 49200,Request Payment,2018-11-16T12:45:44.000000+0000
585,travel permit 49200,Payment Handled,2018-11-19T16:31:20.000000+0000
586,travel permit 49200,Request For Payment SUBMITTED by EMPLOYEE,2018-11-20T14:35:58.000000+0000
587,travel permit 49200,Permit APPROVED by ADMINISTRATION,2018-11-20T14:36:39.000000+0000
588,travel permit 49200,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22T11:18:47.000000+0000
589,travel permit 49200,Start trip,2018-11-24T23:00:00.000000+0000
590,travel permit 49200,End trip,2018-11-28T23:00:00.000000+0000
591,travel permit 49200,Request Payment,2018-11-29T12:25:33.000000+0000
592,travel permit 49200,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-03T16:31:24.000000+0000
593,travel permit 49200,Declaration SUBMITTED by EMPLOYEE,2018-12-13T10:36:41.000000+0000
594,travel permit 49200,Declaration APPROVED by ADMINISTRATION,2018-12-13T12:51:34.000000+0000
595,travel permit 49200,Payment Handled,2018-12-17T11:21:57.000000+0000
596,travel permit 49200,Request Payment,2018-12-17T12:52:05.000000+0000
597,travel permit 49200,Payment Handled,2018-12-20T16:31:29.000000+0000
598,travel permit 49472,Permit SUBMITTED by EMPLOYEE,2018-12-01T11:22:38.000000+0000
599,travel permit 49472,Permit APPROVED by ADMINISTRATION,2018-12-01T11:22:40.000000+0000
600,travel permit 49472,Permit FINAL_APPROVED by SUPERVISOR,2018-12-03T09:13:06.000000+0000
601,travel permit 49472,Start trip,2018-12-13T23:00:00.000000+0000
602,travel permit 49472,Payment Handled,2018-12-13T23:00:00.000000+0000
603,travel permit 49472,Declaration SUBMITTED by EMPLOYEE,2018-12-27T05:00:11.000000+0000
604,travel permit 49472,End trip,2018-12-27T05:00:14.000000+0000
605,travel permit 49472,Declaration FINAL_APPROVED by SUPERVISOR,2019-01-02T15:01:27.000000+0000
606,travel permit 49472,Request Payment,2019-01-03T06:27:39.000000+0000
607,travel permit 49472,Declaration APPROVED by ADMINISTRATION,2019-01-07T16:31:13.000000+0000
608,travel permit 5016,Permit SUBMITTED by EMPLOYEE,2018-03-07T14:53:48.000000+0000
609,travel permit 5016,Permit APPROVED by ADMINISTRATION,2018-03-07T14:53:52.000000+0000
610,travel permit 5016,Permit APPROVED by BUDGET OWNER,2018-03-07T15:04:42.000000+0000
611,travel permit 5016,Send Reminder,2018-03-08T08:27:28.000000+0000
612,travel permit 5016,Start trip,2018-03-12T23:00:00.000000+0000
613,travel permit 5016,End trip,2018-03-13T23:00:00.000000+0000
614,travel permit 5016,Send Reminder,2018-05-01T04:00:12.000000+0000
615,travel permit 5016,Permit FINAL_APPROVED by SUPERVISOR,2018-07-01T04:01:19.000000+0000
616,travel permit 50339,Permit SUBMITTED by EMPLOYEE,2018-11-23T15:01:31.000000+0000
617,travel permit 50339,End trip,2018-11-23T15:01:35.000000+0000
618,travel permit 50339,Permit FINAL_APPROVED by SUPERVISOR,2018-11-26T07:39:05.000000+0000
619,travel permit 50339,Start trip,2018-11-26T23:00:00.000000+0000
620,travel permit 50339,Permit APPROVED by ADMINISTRATION,2018-11-27T23:00:00.000000+0000
621,travel permit 50339,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-30T16:51:07.000000+0000
622,travel permit 50339,Declaration APPROVED by ADMINISTRATION,2018-11-30T16:51:10.000000+0000
623,travel permit 50339,Declaration SUBMITTED by EMPLOYEE,2018-12-03T07:12:01.000000+0000
624,travel permit 50339,Request Payment,2018-12-12T12:12:26.000000+0000
625,travel permit 50339,Payment Handled,2018-12-13T16:31:08.000000+0000
626,travel permit 50607,Permit SUBMITTED by EMPLOYEE,2018-04-23T15:17:03.000000+0000
